nombre,cantidades,info,sabores,imagen,mix,Artículo,Estado,#REF!
"PROPOLEO PLUS+CURCUMA,JENGIBRE Y TOMILLO 250ml",1 UNIDAD,,,https://drive.google.com/file/d/1ddHFesG2wDHj31zwqEEC2XouEKTGRBEr/view,,2503,🔵 falta descripción,
"PROPOLEO SPRAY 30 cc ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1MOwgKWz36p59SWw4cMqX6YL_eCASi5VT/view,,2401,🔵 falta descripción,
"PROSTASANA X 30 COMPR. ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1yvTbexEzUXR8OAPSM1_WnSCQzVB8GxYj/view,,1900,🔵 falta descripción,
PROTEINA AISALDA DE SUERO,250G/500G/1KG,,,https://drive.google.com/file/d/1mkHwF-SGOcpl2meF3u4W6mGAGEiM3d7k/view,,2239,🔵 falta descripción,
PROVENZAL,100G/250G/1KG,,,https://drive.google.com/file/d/17w5cGRIkWOcIpmnEdmKbSDOrHGxvfLGp/view,,1545,🔵 falta descripción,
PSYLLIUM MOLIDO,100G/250G/1KG,,,https://drive.google.com/file/d/1AIhso6Z-IePh_Kmsd43ueWbMnAKpgKDG/view,,2420,🔵 falta descripción,
PSYLLIUM SEMILLA,100G/250G/1KG,,,https://drive.google.com/file/d/1u9qOS3GDbtdUIKydP8QlcVUcyd_8ah66/view,,2413,🔵 falta descripción,
QUINOA INFLADA,250G/500G/1KG,,,https://drive.google.com/file/d/1qMBmu67kSyesq1C7FxsBaowJl7dUlj1m/view,si,1549,🔵 falta descripción,
QUINOA NACIONAL,250G/500G/1KG,,,https://drive.google.com/file/d/1xbAfHO6CojfLyNemnawXyxFYcfRzikWE/view,,1551,🔵 falta descripción,
"REBOZADOR SIN GLUTEN X 500 GR ""GLUTAL""",1 UNIDAD,,,https://drive.google.com/file/d/1yReT-Turkk1tY0nHBeuvtKI0k9MbldWe/view,,1553,🔵 falta descripción,
"REDUCTOR BLISTER  X 10 COMP.""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/12YoRropKuis3u99GklU7H7xDfeiXtbfr/view,,2168,🔵 falta descripción,
"REISHI X 60 CAPSULAS ""SOMOS SETA""",1 UNIDAD,,,https://drive.google.com/file/d/1OqRbE6JE83BxspzorDJ4E_2yDD13umAE/view,,2113,🔵 falta descripción,
"REISHI X 60 CC ""SOMOS SETA""",1 UNIDAD,,,https://drive.google.com/file/d/163sCqXvo9Eh0r-hCvM4PyJJDxZVNHKhl/view,,2412,🔵 falta descripción,
"RELAX BLEND X50CAP. ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1vWejTruqiZOx8b4iYLRZJtVm5cL5HN6i/view,,2295,🔵 falta descripción,
"RESVERATROL X 30 ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1mj8CgaMA7ha8Jb3qESVj3K5loT7Uw2qJ/view,,2212,🔵 falta descripción,
"RESVERATROL X 50 CÁPSULAS ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1zOyF2osjym_PGHoC2JGD_8vjVVbUQoZC/view,,2050,🔵 falta descripción,
"RHODIOLA ROSEA EXTRACTO X60cc ""SOMOS SETAS""",1 UNIDAD,,,https://drive.google.com/file/d/1sBFPCX1B_a44uPQaiR_mhA1e17j3jVg9/view,,2480,🔵 falta descripción,
"RHODIOLA ROSEA POLVO ""SOMOS SETAS""",1 UNIDAD,,,https://drive.google.com/file/d/1VRYrNbPujP71yreO704KY7H06GaKnO-8/view,,2472,🔵 falta descripción,
"RHODIOLA X60 CAPSULAS ""SOMOS SETAS""",1 UNIDAD,,,https://drive.google.com/file/d/1q6skpqmawMY2kVSB97YQ38vtfBYGyLzy/view,,2479,🔵 falta descripción,
RODAJAS NARANJA DESHIDRARADA,50G/250G/1KG,,,https://drive.google.com/file/d/1STntUIKWPjsuhSgWzIFTcNAiHTM0uz2C/view,,1692,🔵 falta descripción,
ROMERO EN HOJAS,100G/250G/1KG,,,https://drive.google.com/file/d/1vWdRDWMaE8T2WSpKKShPlQdpYaPO0cWU/view,,1555,🔵 falta descripción,
ROSA MOSQUETA,50G/250G/1KG,,,https://drive.google.com/file/d/18OKK-WOOndNz7Sp84C1DEdlvgKkXkL43/view,,2093,🔵 falta descripción,
SAHUMEADOR CHICO CEMENTO,1 UNIDAD,,,https://drive.google.com/file/d/1no_fcO4GbwJjtlDQvXrdUgIuDK0n6xg5/view,,2071,🔵 falta descripción,
SAHUMEADOR GRANDE COLOR,1 UNIDAD,,,https://drive.google.com/file/d/1ev3_yitBfY5BWmRO905-ZZRUuWTzahSa/view,,2070,🔵 falta descripción,
"SAHUMERIO MOMENTOS X5 ""AROMANZA""",1 UNIDAD,,,https://drive.google.com/file/d/1PXoT88M5RRU9xj_Kf2-gYBecsfPw7DyY/view,,2065,🔵 falta descripción,
"SAHUMERIO TIBETANO X8 ""AROMANZA""",1 UNIDAD,,,https://drive.google.com/file/d/1EpFFWpbrBv_qfhYT3RdVFCgpjOq_EVMa/view,,2066,🔵 falta descripción,
SAHUMERIOS CON PORTASAHUMERIO AROMANZA,1 UNIDAD,,,https://drive.google.com/file/d/1lGK7JxIK2gLYlBqHMPo5lx-PeNZQvHN8/view,,2329,🔵 falta descripción,
"SAHUMO LIMPIEZA ENERGENTICA ""SAGRADA MADRE""",1 UNIDAD,,,https://drive.google.com/file/d/1rHWYRHmjrRZe7nrMGDC7PCBOKSfGhGpa/view,,2064,🔵 falta descripción,
SAL DEL HIMALAYA FINA,250G/500G/1KG,,,https://drive.google.com/file/d/1U5PFIgWHbY67ysXa_lu9whBjqAT9YNRE/view,,1557,🔵 falta descripción,
SAL DEL HIMALAYA GRUESA,250G/500G/1KG,,,https://drive.google.com/file/d/1vsKmt8U8fR6oF5KFcBFk_AxxLbc_ePAK/view,,1558,🔵 falta descripción,
"SAL DIETETICA NATURAL ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1jGh6JKevdvbZyEzGa5UspowL1qs-Gric/view,,2376,🔵 falta descripción,
"SAL MARINA FINA X 500 GR ""MACROZEN""",1 UNIDAD,,,https://drive.google.com/file/d/1JW_l3VBVspy2lhVkPC9xuo1uDcrTRCEI/view,,1561,🔵 falta descripción,
"SAL MARINA GRUESA X 500 GR ""'MACROZEN""",1 UNIDAD,,,https://drive.google.com/file/d/13lLlZwl1jv7l5nCO7mFIrtPptQB-uJGa/view,,1562,🔵 falta descripción,
SALERO - PIMENTERO,1 UNIDAD,,,https://drive.google.com/file/d/1MOM_LD8-OePvQJER2T9KlfBym8pGYUZx/view,,2419,🔵 falta descripción,
SALES DE BAÑO,1 UNIDAD,,,https://drive.google.com/file/d/1ioPvMfu-dbAw-qN9go0VGewIKoWuTAik/view,,1251,🔵 falta descripción,
"SALSA AJI PICANTE X 180 CC ""RECETAS DE ENTONCES""",1 UNIDAD,,,https://drive.google.com/file/d/16NM2mXxE9wmmviLwe2JRjvbOGM1Em8wZ/view,,1687,🔵 falta descripción,
"SALSA CESAR 250 GR ""CASA DE LA TORRE""",1 UNIDAD,,,https://drive.google.com/file/d/1Pq0cJ-1LSi77WGA6LA0oqOj_yIBOcqdy/view,,1803,🔵 falta descripción,
"SALSA CHIMICHURRI  X 250 GR ""CASA DE LA TORRE""",1 UNIDAD,,,https://drive.google.com/file/d/1g7l76fCsTcA25IDMABNWD2haWKt-v9cS/view,,1566,🔵 falta descripción,
"SALSA DE SOJA X 180 CC ""RECETAS DE ENTONCES""",1 UNIDAD,,,https://drive.google.com/file/d/1PAn7aEWgCX6yH7pqg9NMjr3VaqWWthZM/view,,1571,🔵 falta descripción,
"SALSA JALAPEÑO ROJA X 180 CC ""RECETAS DE ENTONCES""",1 UNIDAD,,,https://drive.google.com/file/d/1asGGwtSe0cqp2XNIqImcedqdrNWeXWpa/view,,1573,🔵 falta descripción,
"SALSA JALAPEÑO VERDE X 180 CC ""RECETAS DE ENTONCES""",1 UNIDAD,,,https://drive.google.com/file/d/1q_Xb0TfIyGC8Fs3kssRQ3E8i4tnHKchE/view,,1683,🔵 falta descripción,
"SALSA SOJA X 1 L ""FUMEIGA""",1 UNIDAD,,,https://drive.google.com/file/d/1qQsHGWKKEjSAWNU7GUaTFoQHX5ykncDo/view,,1574,🔵 falta descripción,
"SALSA TAHINE ""RECETAS DE ENTONCES""",1 UNIDAD,,,https://drive.google.com/file/d/1l1OFPfs_09cJw2hhDWFGtHMCHGDsFZIc/view,,2144,🔵 falta descripción,
"SALSA TERIYAKI X 250 CC ""HASHI""",1 UNIDAD,,,https://drive.google.com/file/d/1WWLAbPz_UE6xIEQB4dSwtnaR-wwH-cMX/view,,1575,🔵 falta descripción,
SALVADO DE AVENA,250G/500G/1KG,,,https://drive.google.com/file/d/1gxl-jXMDRe0kmkcuWjjEXXrheLhg9U6B/view,,1576,🔵 falta descripción,
SALVADO DE TRIGO GRUESO,250G/500G/1KG,,,https://drive.google.com/file/d/1AbCG045CpwUu-BfOTuehR_qQwmN132vx/view,,1577,🔵 falta descripción,
"SELENIO QUELADO ""NATIER"" X 50 CAP",1 UNIDAD,,,https://drive.google.com/file/d/150TvOfr-J3nWA_BIUdRUuIBNX1xNd4UD/view,,2320,🔵 falta descripción,
SEMILLA DE AMAPOLA,100G/250G/1KG,,,https://drive.google.com/file/d/1VmZLiO-xIzIJJcpeVOJx_sRcZJYq5fDQ/view,si,1581,🔵 falta descripción,
SEMILLA DE AMARANTO,100G/250G/1KG,,,https://drive.google.com/file/d/1JFohlL9RQLyNqujV-it2FAN3OD0FABCz/view,si,1582,🔵 falta descripción,
SEMILLA DE CHIA NACIONAL,100G/250G/1KG,,,https://drive.google.com/file/d/1ME-FslO5MCT0b8zxrAYYO5qBSABwoups/view,si,1583,🔵 falta descripción,
SEMILLA DE GIRASOL,100G/250G/1KG,,,https://drive.google.com/file/d/1Y2JjGos7sMWgM_HE8pv4kckC4Gm2IqOf/view,si,1585,🔵 falta descripción,
SEMILLA DE LINO,100G/250G/1KG,,,https://drive.google.com/file/d/14TN7hReQdbtp9qOxRIZDajh3uQjWgeRa/view,si,1586,🔵 falta descripción,
SEMILLA DE ZAPALLO PELADO,100G/250G/1KG,,,https://drive.google.com/file/d/1U5Jqu_LvImJMk1FQxUZXFHfBOJTdhqU3/view,si,1587,🔵 falta descripción,
SEMILLAS HINOJO,100G/500G/1KG,,,https://drive.google.com/file/d/1Q-J9P0hyb1Q5NK7fmVh0yzhgr96_wTFZ/view,,2433,🔵 falta descripción,
SEMOLIN DE TRIGO,100G/250G/1KG,,,https://drive.google.com/file/d/1UtsX5YjWXAu07-Ed6gveeJzohaxkneVS/view,,1588,🔵 falta descripción,
SEN FOLICULOS,50G/250G/1KG,,,https://drive.google.com/file/d/19T4_7nhaSN6JcAR447q1uvSRrtE5loBM/view,,2036,🔵 falta descripción,
SEN HOJAS,50G/250G/1KG,,,https://drive.google.com/file/d/1zoARS7yr2QEKuw66reNksJfVez2hGLzK/view,,2322,🔵 falta descripción,
SESAMO BLANCO,100G/250G/1KG,,,https://drive.google.com/file/d/1TJo2uLiPOEgZOATf1wO0JB8z1RnxEHAE/view,si,1589,🔵 falta descripción,
SESAMO NEGRO,100G/250G/1KG,,,https://drive.google.com/file/d/1Swj7aBCK-fyxBsGtSTDo_lgi458DsdBK/view,si,1591,🔵 falta descripción,
SPIRULINA CONCENTRADA NATIER x 50 cápsulas,1 UNIDAD,,,https://drive.google.com/file/d/17_C6BUu1oM3ExNZ_7XjJ7Cwe-a7a4WsG/view,,2349,🔵 falta descripción,
SPIRULINA EN POLVO,1 UNIDAD,,,https://drive.google.com/file/d/1ktsbe9gmYR1zGy8DuAivVOPRlXLpesy6/view,,2256,🔵 falta descripción,
"SPIRULINA X 10 COMP. ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1a1ogboUDOY8K2zaNgBU73NlxZKObywMv/view,,2081,🔵 falta descripción,
STEVIA HOJAS,100G/250G/1KG,,,https://drive.google.com/file/d/1yd4cyD-09--TFiv5cH6A5pKpTQjhS8tC/view,,2178,🔵 falta descripción,
"STEVIA LIQUIDA X120 SIN TACC ""DULRI""",1 UNIDAD,,,https://drive.google.com/file/d/1MdWypJGgNjrdvMXpqsRbOpq6yk1lqS1q/view,,2099,🔵 falta descripción,
"STEVIA SOBRES X100 SIN TACC ""DULRI""",1 UNIDAD,,,https://drive.google.com/file/d/1jNI3cM6YZwS9ca--DrH_NE26wlX3BnsC/view,,2098,🔵 falta descripción,
"SYRUP DE DATILES ""LYNA""",1 UNIDAD,,,https://drive.google.com/file/d/1BNWF5zjeaQYcLiT1jTvKF1Lia2D3diqs/view,,2439,🔵 falta descripción,
TE DE BURRO,100G/250G/1KG,,,https://drive.google.com/file/d/1RiJGOAj0VKXh4r0dJ_fIwDkjP96BM_Gu/view,,2035,🔵 falta descripción,
TE NEGRO X KG ,100G/250G/1KG,,,https://drive.google.com/file/d/1dGOBaewCvDdS7hQePJAAS1_3kdO8K0v-/view,,1618,🔵 falta descripción,
TE ROJO,100G/250G/1KG,,,https://drive.google.com/file/d/12_ZoGdYCPG1kIPt7Oo0POqHTiytwW_gF/view,,1619,🔵 falta descripción,
TE VERDE,100G/250G/1KG,,,https://drive.google.com/file/d/1l7WWaMGL6b7nDuwFaqv24_5PQrOKyDmY/view,,2048,🔵 falta descripción,
TETERA CUADRADA 550 ml,1 UNIDAD,,,https://drive.google.com/file/d/1VOYdFtR53oPiO1To_c0c_KtGlmdamWZM/view,,2457,🔵 falta descripción,
TETERA CUADRADA 950 ml,1 UNIDAD,,,https://drive.google.com/file/d/1JdKKXZoAGPZ0rIDLpOc2G9sfs7nAUUIX/view,,2458,🔵 falta descripción,
TEXTURIZADO DE SOJA,250G/500G/1KG,,,https://drive.google.com/file/d/1D_fGjQywNcrZ896fGjFIfLXKj1JpPWF4/view,,1621,🔵 falta descripción,
TILO EN HOJAS,100G/250G/1KG,,,https://drive.google.com/file/d/1yOXQb7t0d69ngQzo9QPaOE4WK8HJlkIs/view,,2347,🔵 falta descripción,
TOFU SOYANA ORGÁNICO 350 g,1 UNIDAD,,,https://drive.google.com/file/d/1HkJPoQjOkzdDEaWYkhpMSF-GwWVKQI60/view,,2327,🔵 falta descripción,
TOMATE CONDIMENTADO X 1 KG,1 UNIDAD,,,https://drive.google.com/file/d/16ZKyNcd8si7dN1PdrgmKfPOvPb2wQSG8/view,,1630,🔵 falta descripción,
"TOMATE DESECADOS CONDIMENTADOS X 330 g ""AGROIANNI"" ",1 UNIDAD,,,https://drive.google.com/file/d/1i9lz84-8WMdnsX_9ddeyBvGMapvnfsxP/view,,1631,🔵 falta descripción,
TOMATE SECOS,250G/500G/1KG,,,https://drive.google.com/file/d/10_jDExoNlrLxBgITNPWTHv_6tajstWsy/view,,1632,🔵 falta descripción,
TOMATE TRITURADO X 1 KG,1 UNIDAD,,,https://drive.google.com/file/d/1UmApt58VC7-EujYaZFQPRHB2v0dUKWYS/view,,1627,🔵 falta descripción,
TOMATE TRITURADO X 500 GR,1 UNIDAD,,,https://drive.google.com/file/d/1tWuaiU5ezHr6jZANmnZi1ZySIqL46EqC/view,,1628,🔵 falta descripción,
TOMILLO,100G/250G/1KG,,,https://drive.google.com/file/d/1a0m5cEXMmOz7pkmjj4Gyw95hUopWYwxt/view,,1633,🔵 falta descripción,
"TOSTADAS RISKY  ""SIN TACC""",1 UNIDAD,,,https://drive.google.com/file/d/1JUCP8UXU7fn23kFG9lHulypsoYx0uNNe/view,,2107,🔵 falta descripción,
"TOSTADITAS DE ARROZ DELICEL ""SIN TACC""",1 UNIDAD,,,https://drive.google.com/file/d/1Sz9Gu4mWnwOdjQew6u_cKox5KCWncp2c/view,,1783,🔵 falta descripción,
"TREMELLA EN CAPSULAS ""SOMOS SETAS""",1 UNIDAD,,,https://drive.google.com/file/d/1k2fflgGXTI322ehhgVhyOHrFvZHafkPJ/view,,2494,🔵 falta descripción,
"TREMELLA EN POLVO 30 g ""SOMOS SETAS""""",1 UNIDAD,,,https://drive.google.com/file/d/1NhMbjCKNh-vrfUNZ25Gfn4uYWJcsq0bt/view,,2464,🔵 falta descripción,
"TREMELLA EXTRACTO 60 cc ""SOMOS SETAS""",1 UNIDAD,,,https://drive.google.com/file/d/11PrUf3m4C-R7n5SsBXkS14PpzYsEWo9i/view,,2465,🔵 falta descripción,
TRIGO BURGOL,250G/500G/1KG,,,https://drive.google.com/file/d/1bcYWDQeqjGLrFWmRftGMapjTeuJ89R0m/view,,1634,🔵 falta descripción,
TRIGO CANDEAL,250G/500G/1KG,,,https://drive.google.com/file/d/1k2lT_oL_YoF81ZC1gvn0mXfkcQurGcKF/view,,2379,🔵 falta descripción,
TRIGO SARRACENO PELADO,250G/500G/1KG,,,https://drive.google.com/file/d/1mUfPE1S7xgGq18HrwJEpXdThK7MXlrnY/view,,2474,🔵 falta descripción,
TUTUCAS CON AZUCAR,250G/500G/1KG,,,https://drive.google.com/file/d/1hF12REdli5qnypdctorBmKVdPaKIP08A/view,,1635,🔵 falta descripción,
TUTUCAS SIN AZUCAR,250G/500G/1KG,,,https://drive.google.com/file/d/1ssnRXWRHhOyxkgKCyeSYK4o-f34Shh0d/view,,1636,🔵 falta descripción,
"VALERIANA BLISTER  X 10 COMP. ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/115lp6NWTavctF6OVKOnt9x3yK3IiiUFF/view,,2175,🔵 falta descripción,
VELON BURBUJA,1 UNIDAD,,,https://drive.google.com/file/d/1xqgExzcORnGWtGy1IewNZMeLYgZCUsS3/view,,2405,🔵 falta descripción,
"VERMUTH  ""AQUI Y AHORA"" ",1 UNIDAD,,,https://drive.google.com/file/d/1JHuBtAerwlnRmkY4-XE_WJwKi5YOTURS/view,,2392,🔵 falta descripción,
"VINAGRE  DE SIDRA DE MANZANA ""VERDE VIDA"" X 500 ML",1 UNIDAD,,,https://drive.google.com/file/d/1C8DQ2Rvo1MoX-LcxaE7eb-0HwVt3r4qg/view,,2364,🔵 falta descripción,
"VINAGRE DE ALCOHOL X 1 L ""CAMINITO""",1 UNIDAD,,,https://drive.google.com/file/d/1ptZ3fLsM7tCWMSAydBBK--WkVZ2mdals/view,,1637,🔵 falta descripción,
"VINAGRE DE MANZANA X 1 L ""CAMINITO""",1 UNIDAD,,,https://drive.google.com/file/d/1Fs4XLnu7JdWHpLsF-6X7zhnfFyVAQp1s/view,,1638,🔵 falta descripción,
"VINAGRE DE SIDRA DE MANZANA X 50 CÁPSULAS ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1P8uKj2mBYeGiYeJ7R7WdMvRNZtfeDFQQ/view,,2052,🔵 falta descripción,
"VINAGRE DE SIDRA DE MANZANA X 500 ML ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1ZVb23RFIe9sGhhlcvyfY6mC0KBi1cTbk/view,,2263,🔵 falta descripción,
"VINAGRE DE VINO X 1 L ""CAMINITO""",1 UNIDAD,,,https://drive.google.com/file/d/1yHwikOO8DfT2iRsVUjIG1jg68yrIPabq/view,,1639,🔵 falta descripción,
VITAMINA B12 X 50 NATIER,1 UNIDAD,,,https://drive.google.com/file/d/1AJiPwHntqg-chyU1DmdNRhlm5DNWhbbY/view,,2188,🔵 falta descripción,
"VITAMINA C  X 50 CÁPSULAS ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1Zu0SFlMbLTO_xFS_9YAP0ifEki2vjNUk/view,,2053,🔵 falta descripción,
"VITAMINA D3 X 50 UNIDADES ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1cwb3oXXfCWB6HC2y_Bqd1YraaXUODEcJ/view,,2102,🔵 falta descripción,
"VITAMINA E X 10 COMP. ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1weRPLU43kGxL6auIAANb-XtdqE7F17Je/view,,2083,🔵 falta descripción,
"VITAMINA K2 + D3 X 50 cápsulas ""NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1uts6jUlHklXa2PuiPi-6-lIUVamCKK-q/view,,2481,🔵 falta descripción,
YERBA DEL PLATERO,100G/250G/1KG,,,https://drive.google.com/file/d/1lmaTBTwKRx4zmpoMnZZGy7w2-O7bR5rB/view,,2033,🔵 falta descripción,
YERBA MATE DESPALADA KALENA,250G/500G/1KG,,,https://drive.google.com/file/d/15EJULhDDOgD32LXhlB-NEZNFxiob_PfO/view,,2043,🔵 falta descripción,
YOGURT ANANA X 1 L,1 UNIDAD,,,https://drive.google.com/file/d/1L6coloeF1-2zDq4b27zPmCTTVXPtLJVV/view,,1879,🔵 falta descripción,
"YOGURT CON COLCHON DE FRUTAS X 160 ""YOGURLAC""",1 UNIDAD,,,https://drive.google.com/file/d/1PFlV0NsG3YVxDPVF7HUEl1x34SU8eVSI/view,,2024,🔵 falta descripción,
"YOGURT DURAZNO X 1 L ""YOGURLAC""",1 UNIDAD,,,https://drive.google.com/file/d/1EWWPP7x8SUFJ8yR_tk9QDhRpRKU6och-/view,,1812,🔵 falta descripción,
"YOGURT FRUTILLA X 1 L ""YOGURLAC""",1 UNIDAD,,,https://drive.google.com/file/d/1ObMzOZYegrCtbKMYTSyhdT21L46YPUim/view,,1811,🔵 falta descripción,
"YOGURT NATURAL AZUCARADO X 1 L ""YOGURLAC""",1 UNIDAD,,,https://drive.google.com/file/d/1tntexNF7KmllWMy6boAcMTkFVN0vC4PC/view,,1809,🔵 falta descripción,
"YOGURT NATURAL SIN AZUCAR X 1 L ""YOGURLAC""",1 UNIDAD,,,https://drive.google.com/file/d/1WHsIubNEGfZH0pkrpRAQdc2bGfW-vivv/view,,1810,🔵 falta descripción,
"ZAPALLO EN ALMIBAR X 360GR ""MUPAY""",1 UNIDAD,,,https://drive.google.com/file/d/1o94OU9WC3fRCpzE3YSs4BGzvAWi8Vd1H/view,,1656,🔵 falta descripción,
"ZINC X 30 ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1aeTTL6PsbNFHvzZWpXgTZ6Y4mb8Hap9C/view,,2079,🔵 falta descripción,
"ACEITE DE LINO X 250 cc ""NUTRA SEM""",1 UNIDAD,,,https://drive.google.com/file/d/1rLGrJu31pwNrrLTwElmBOGFvxJJyOHbV/view,,2387,🔵 falta descripción,
"ACEITE DE ROMERO ""SUPPLY"" X30ML",1 UNIDAD,,,,,2282,🟡 falta imagen,
"ACEITE DE TOMILLO ""SUPPLY"" X30ML",1 UNIDAD,,,,,2293,🟡 falta imagen,
ACEITUNAS VERDES X 1/2 KG Nº0,1 UNIDAD,,,https://drive.google.com/file/d/1YSpxUfC3TdhW3OckOg1xnBGCzSHTIX3U/view,,1051,🔵 falta descripción,
AGAR AGAR,100G/250G/1KG,,,https://drive.google.com/file/d/1nfDwEzADkkZ_M2syCT1_c39j6E6fHWj1/view,,2205,🔵 falta descripción,
"ALFAJOR SIN AZUCAR ""BANDA""",1 UNIDAD,,,,,2513,🟡 falta imagen,
ALMENDRA GUARA  X KG ,250G/500G/1KG,,,,,1884,🟡 falta imagen,
ALMENDRA PARTIDA X KG ,250G/500G/1KG,,,,,1103,🟡 falta imagen,
ALMENDRAS TOSTADA CON ACEITE DE OLIVA Y SAL,1 UNIDAD,,,,,1958,🟡 falta imagen,
"ALOE VERA JUGO X 500 ML"" NATIER""",1 UNIDAD,,,https://drive.google.com/file/d/1UX-XypHShsdeOYeYOj2X0YkZygc18hhP/view,,2325,🔵 falta descripción,
AVENA BIO SIN GLUTEN 500gr,1 UNIDAD,,,https://drive.google.com/file/d/1VVBGz9tYtvkFt5YfsrR-NhdWsaAiHHIv/view,,2509,🔵 falta descripción,
BICARBONATO DE SODIO X 50 GR,1 UNIDAD,,,https://drive.google.com/file/d/17575rt-rqMMtAt_utc3qRj5ufJubO4OO/view,,1151,🔵 falta descripción,
BLEND DE TE X KG,100G/250G/1KG,,,,,2415,🟡 falta imagen,
"CAFE VERDE X30 COMPRIMIDOS ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1s_HQee3Ct7AVUZNXKhc64AwL58l6b-XF/view,,2216,🔵 falta descripción,
CAJA CHOCOLATE,1 UNIDAD,,,,,2475,🟡 falta imagen,
CAJA FUERZA DIVINA,1 UNIDAD,,,,,2442,🟡 falta imagen,
"CALCIO+VITAMINA ""D"" 60 uni.  ""EL NATURALISTA""",1 UNIDAD,,,,,2385,🟡 falta imagen,
CARAMELOS  X  UNIDAD,1 UNIDAD,,,,,1170,🟡 falta imagen,
CERA DE MIEL DEPILATORIA ,1 UNIDAD,,,,,2290,🟡 falta imagen,
COLA DE PAVO x 60 CAPS SOMOS SETA,1 UNIDAD,,,,,2508,🟡 falta imagen,
COLADOR COMUN ROSE,1 UNIDAD,,,,,2125,🟡 falta imagen,
"COLAGENO X 10 COMPRIMIDOS ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1C0E3hELnOh-_qWk8PBY77hyIHeIwXEV6/view,,2222,🔵 falta descripción,
"CURCUMA, JENGIBRE Y PIMIENTA vitawellness x 30 cap",1 UNIDAD,,,,,2226,🟡 falta imagen,
DIENTE DE LEON XKG,100G/250G/1KG,,,https://drive.google.com/file/d/18mTEIVJnA2Y3UI9ddfAnlKVnhfGDRRMa/view,,2072,🔵 falta descripción,
DULCE BATATA SIN AZUCAR ORIETA 400GR,1 UNIDAD,,,https://drive.google.com/file/d/1RbjjqLrmtLjhpbsYusDczai4yf-tlhRp/view,,2511,🔵 falta descripción,
DULCE DE MEMBRILLO PIZARRO 454gr,1 UNIDAD,,,https://drive.google.com/file/d/1WB9x4IEIWsAQbMrV0NyGvq16COsM_jG_/view,,2510,🔵 falta descripción,
DULCE MEMBRILLO SIN AZUCAR ORIETA 400gr,1 UNIDAD,,,https://drive.google.com/file/d/1-mbyeZy5o_WZhUb5i9Kc0CI6fhlPYsza/view,,2512,🔵 falta descripción,
ESENCIA DE AGUA DE AZAHAR 60 cc,1 UNIDAD,,,https://drive.google.com/file/d/1mzh5QK15PYaKWabU9r8NaS9ab1UduMVn/view,,2310,🔵 falta descripción,
ESENCIA DE PAN DULCE 60 cc,1 UNIDAD,,,,,2309,🟡 falta imagen,
FILTROS PARA CAFE X 10 unidades,1 UNIDAD,,,,,2384,🟡 falta imagen,
"FLEBOTONICO X30 COMPRIMIDOS ""EL NATURALISTA""",1 UNIDAD,,,https://drive.google.com/file/d/1F1_9MVWjAbpyX4QiKIyFh1Foh4qXMUqQ/view,,2217,🔵 falta descripción,
FRASCO BLEND DE TE - CHICO,1 UNIDAD,,,,,2429,🟡 falta imagen,
FRASCO BLEND DE TE - GRANDE,1 UNIDAD,,,,,2430,🟡 falta imagen,
FRASCO VIDRIO,1 UNIDAD,,,,,2450,🟡 falta imagen,
GOTITAS DE CHOCO BLANCO X KG,250G/500G/1KG,,,https://drive.google.com/file/d/1LoOfkqDKcFnDpE0Z_KERZVuXSY-gwz7M/view,,2241,🔵 falta descripción,
HARINILLA DE MAIZ ,250G/500G/1KG,,,,,1822,🟡 falta imagen,
"HIGOS EN ALMIBAR X 3,8 KG",1 UNIDAD,,,,,1308,🟡 falta imagen,
"LA IRIDE ""HUELGA DE AMORES"" X 750ml",1 UNIDAD,,,https://drive.google.com/file/d/1u0-5x1L28ICM2U9tTulVhMn2vhU1MPJg/view,,1898,🔵 falta descripción,
LA IRIDE CHAMPAÑA,1 UNIDAD,,,,,1620,🟡 falta imagen,
LEVADURA DE CERVEZA SABOR QUESO X200GR,1 UNIDAD,,,,,2086,🟡 falta imagen,
LEVADURA LEVEX 13 g,1 UNIDAD,,,https://drive.google.com/file/d/1gt-1bLjb6gjjkeTJRfRfLVCLA6Rs_k5b/view,,2441,🔵 falta descripción,
